spp,hatchdat,sizename,sizeclass_cm,Trial_ID,Contact_event,Contact_Orientation,Contact_First_Bodypart,N_Contact,Time_Point,Notes,Data_Enterer,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_C,1,upstream,head,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_C,2,downstream,head,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_C,3,upstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_C,4,downstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_C,5,upstream,body,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_C,6,upstream,body,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_C,7,upstream,body,2,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,1,downstream,tail,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,2,upstream,tail,3,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,3,upstream,tail,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,4,upstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,5,upstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,6,upstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,1,upstream,head,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,2,upstream,head,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,3,upstream,tail,3,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,4,upstream,tail,3,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,5,downstream,body,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,6,upstream,body,2,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,1,downstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,2,upstream,tail,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,3,downstream,tail,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,4,upstream,tail,2,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,5,upstream,tail,3,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,6,upstream,body,2,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,7,downstream,body,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,8,downstream,body,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,9,downstream,body,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,10,upstream,body,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,11,downstream,body,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,1,downstream,tail,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,2,upstream,tail,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,3,downstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,4,downstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,5,upstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,1,unknown,head,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,2,upstream,tail,2,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,3,downstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,4,downstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,5,downstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,6,downstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,7,downstream,tail,3,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,8,downstream,body,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,9,downstream,body,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,10,upstream,body,2,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_D,11,downstream,body,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,1,upstream,tail,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,2,downstream,tail,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,3,upstream,tail,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,4,upstream,tail,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,5,upstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,6,upstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,7,upstream,body,2,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,1,upstream,tail,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,2,upstream,tail,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,3,upstream,tail,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,4,upstream,body,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,1,upstream,tail,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,1,upstream,tail,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,2,upstream,tail,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,3,downstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,4,downstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,1,upstream,tail,2,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,2,upstream,tail,4,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,3,upstream,tail,2,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,4,upstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-04_E,5,upstream,tail,4,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,1,unknown,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,2,unknown,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,3,upstream,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,4,downstream,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,5,upstream,head,2,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,6,downstream,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,7,downstream,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,8,upstream,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,9,upstream,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,10,upstream,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,11,upstream,head,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,12,downstream,tail,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,13,upstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,14,downstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,15,downstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,16,upstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,17,downstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,18,upstream,body,1,t5,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,1,unknown,head,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,2,upstream,head,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,3,upstream,head,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,4,upstream,head,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,5,upstream,head,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,6,downstream,head,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,7,upstream,tail,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,8,upstream,tail,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,9,upstream,tail,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,10,downstream,tail,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,11,upstream,body,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,12,upstream,body,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,13,upstream,body,3,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,14,upstream,body,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,15,upstream,body,1,t10,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,1,upstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,2,downstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,3,downstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,4,downstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,5,upstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,6,downstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,7,upstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,8,downstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,9,upstream,head,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,10,downstream,tail,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,11,upstream,tail,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,12,upstream,tail,3,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,13,upstream,body,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,14,downstream,body,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,15,downstream,body,1,t15,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,1,upstream,head,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,2,upstream,head,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,3,upstream,tail,4,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,4,downstream,tail,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,5,upstream,tail,4,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,6,upstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,7,downstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,8,upstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,9,upstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,10,upstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,11,downstream,body,1,t20,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,1,unknown,head,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,2,unknown,head,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,3,downstream,head,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,4,downstream,head,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,5,upstream,head,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,6,upstream,tail,2,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,7,upstream,tail,3,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,8,upstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,9,upstream,tail,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,10,upstream,tail,3,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,11,upstream,body,2,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,12,upstream,body,2,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_A,13,upstream,body,1,t25,NA,Amrita,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,1,upstream,head,2,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,2,upstream,head,3,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,3,upstream,head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,4,downstream,head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,5,downstream,head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,6,downstream,head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,7,unknown,head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,8,upstream,tail,2,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,9,upstream,tail,7,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,10,upstream,tail,7,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,11,upstream,tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,12,downstream,tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,13,upstream,body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,14,upstream,body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,15,upstream,body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,1,upstream,head,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,2,upstream,head,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,3,upstream,head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,4,upstream,head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,5,upstream,head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,6,upstream,head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,7,downstream,head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,8,downstream,head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,9,upstream,tail,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,10,upstream,tail,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,11,upstream,tail,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,12,upstream,tail,4,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,13,upstream,body,3,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,14,upstream,body,4,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,15,upstream,body,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,16,upstream,body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,17,upstream,body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,18,upstream,body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,19,upstream,body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,20,downstream,body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,21,downstream,body,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,1,unknown,head,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,2,upstream,tail,3,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,3,upstream,tail,2,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,4,upstream,tail,2,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,5,upstream,tail,4,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,6,upstream,tail,3,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,7,downstream,tail,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,8,upstream,body,2,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,9,upstream,body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,10,upstream,body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,11,upstream,body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,12,downstream,body,1,t15,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,1,upstream,head,2,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,2,upstream,head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,3,upstream,head,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,4,upstream,tail,2,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,5,upstream,tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,6,upstream,tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,7,downstream,tail,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,8,upstream,body,3,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,9,upstream,body,6,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,10,upstream,body,2,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,11,upstream,body,3,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,12,upstream,body,2,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,13,upstream,body,3,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,14,upstream,body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,15,upstream,body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,16,upstream,body,1,t20,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,1,upstream,head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,2,upstream,head,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,3,upstream,tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,4,upstream,tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,5,upstream,tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,6,upstream,tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,7,upstream,tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,8,upstream,tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,9,downstream,tail,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,10,upstream,body,2,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,11,upstream,body,2,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,12,upstream,body,3,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,13,upstream,body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,14,upstream,body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,15,upstream,body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_B,16,downstream,body,1,t25,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,1,upstream,head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,2,downstream,head,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,3,upstream,tail,2,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,4,upstream,tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,5,upstream,tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,6,downstream,tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,7,downstream,tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,8,downstream,tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,9,downstream,tail,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,10,upstream,body,2,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,11,upstream,body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,12,upstream,body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,13,upstream,body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,14,unknown,body,1,t5,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,1,downstream,head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,2,downstream,head,1,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,3,upstream,tail,3,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,4,upstream,tail,4,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,5,upstream,body,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,6,upstream,body,7,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,7,upstream,body,2,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,8,upstream,body,3,t10,NA,Zoe,,,,,,,,,,
GS,2023-04-19,Large,16_21,2023-08-07_C,9,upstream,body,1,t10,NA,Zoe,,,,,,,,,,
